course_info,date,total_click
BBB_2014B,162,1604
CCC_2014B,51,6982
CCC_2014B,114,5029
DDD_2013J,12,9704
GGG_2013J,221,2893
EEE_2014J,106,3514
BBB_2014B,145,2127
DDD_2014B,-15,4826
DDD_2013J,235,2781
DDD_2014B,78,1930
GGG_2014J,94,1623
EEE_2014B,112,2810
FFF_2013B,33,20603
FFF_2013J,35,21045
GGG_2014B,92,1185
DDD_2014J,4,12946
FFF_2014J,83,6178
CCC_2014B,152,3833
CCC_2014J,205,10893
FFF_2014B,177,10948
DDD_2014B,83,1803
BBB_2014B,160,1689
DDD_2013J,114,6551
GGG_2014J,108,1210
CCC_2014J,226,10222
FFF_2014B,151,11775
GGG_2013J,-2,1646
EEE_2014B,107,3009
GGG_2014B,73,1799
DDD_2013B,139,5223
DDD_2014B,41,3046
DDD_2014B,85,1682
BBB_2014B,154,1891
EEE_2013J,78,1430
FFF_2013J,138,17883
BBB_2014B,144,2199
AAA_2014J,2,5146
AAA_2014J,12,4836
CCC_2014B,27,7677
EEE_2014J,101,3680
GGG_2014B,220,5451
CCC_2014B,240,1083
FFF_2014J,73,14702
GGG_2013J,205,3450
BBB_2014J,13,6663
CCC_2014J,1,17293
CCC_2014J,126,5226
DDD_2014J,0,13117
AAA_2014J,118,1468
CCC_2014J,167,3959
AAA_2014J,241,5853
BBB_2014B,110,3147
CCC_2014B,241,1151
DDD_2014J,-10,5240
DDD_2014B,63,2473
AAA_2014J,52,3524
FFF_2013B,124,17851
CCC_2014J,11,25169
EEE_2014B,9,6074
AAA_2014J,96,2159
EEE_2014B,11,6006
GGG_2013J,14,1196
BBB_2014B,44,5203
CCC_2014B,233,1405
GGG_2014B,85,1466
BBB_2014B,128,2609
GGG_2014B,83,1532
DDD_2014J,10,12826
EEE_2013J,83,1289
DDD_2014J,72,2699
EEE_2013J,4,11932
FFF_2013J,29,29505
EEE_2014B,14,5896
EEE_2014J,151,10347
DDD_2014B,55,2684
AAA_2014J,102,1997
GGG_2014J,107,1308
DDD_2013J,203,3805
CCC_2014B,235,1315
CCC_2014J,93,6213
DDD_2014B,227,5540
FFF_2014J,249,1101
DDD_2014B,25,11801
FFF_2014B,229,1241
BBB_2014B,0,6608
DDD_2014J,-25,13879
DDD_2014B,82,1856
EEE_2014B,58,4568
GGG_2014B,98,1109
EEE_2014B,155,1564
BBB_2014J,25,6342
CCC_2014B,142,4180
DDD_2014B,87,1703
FFF_2013J,54,22389
BBB_2014B,125,1598
FFF_2014B,143,13910
FFF_2014J,203,12554
BBB_2014B,86,2809
BBB_2013J,129,7189
DDD_2013J,152,5741
FFF_2014J,23,50914
EEE_2014J,56,4160
FFF_2013B,165,26624
AAA_2014J,125,1458
CCC_2014B,180,4649
BBB_2014B,68,3371
AAA_2013J,239,3110
AAA_2014J,3,5212
DDD_2013B,146,5447
EEE_2014J,21,5232
EEE_2013J,139,6791
FFF_2014B,215,11684
FFF_2013B,189,9512
GGG_2014J,120,1479
BBB_2013J,31,10253
GGG_2014B,109,1319
BBB_2013B,184,5018
FFF_2014J,127,14936
GGG_2013J,220,3601
AAA_2014J,51,3779
DDD_2013B,222,3034
BBB_2013J,236,3919
EEE_2014B,118,1766
GGG_2013J,17,1706
AAA_2014J,111,1923
DDD_2013B,221,3069
BBB_2014B,1,5478
AAA_2014J,101,2231
CCC_2014J,184,4994
FFF_2013B,212,25226
CCC_2014B,222,11492
GGG_2013J,37,1095
GGG_2014B,101,1581
BBB_2014B,140,1183
FFF_2014J,210,12382
CCC_2014J,123,6877
EEE_2014J,73,3654
GGG_2013J,1,2214
GGG_2013J,10,1935
AAA_2014J,133,1221
EEE_2014J,154,9328
AAA_2014J,9,5063
BBB_2014J,79,3586
BBB_2014B,19,4820
GGG_2014B,110,1321
CCC_2014J,16,43071
FFF_2013J,-2,24186
FFF_2014B,169,13165
GGG_2013J,224,3508
GGG_2013J,16,1765
DDD_2013B,10,9702
GGG_2013J,38,1085
DDD_2014B,42,3494
EEE_2014J,42,4658
EEE_2013J,129,7170
EEE_2014J,104,2730
FFF_2014J,6,26934
AAA_2014J,120,1521
DDD_2013B,125,6162
EEE_2014J,-1,5984
FFF_2014J,206,20706
GGG_2014J,125,1374
FFF_2014J,100,24001
FFF_2014B,23,34114
EEE_2013J,232,4024
FFF_2014B,193,12454
CCC_2014J,228,11892
DDD_2014B,99,1708
BBB_2013J,238,3780
CCC_2014J,37,9610
DDD_2014B,40,3526
DDD_2014B,86,2100
GGG_2013J,11,1957
BBB_2014J,66,3916
CCC_2014B,18,42454
BBB_2013B,26,9869
BBB_2014J,55,4253
DDD_2014B,64,2809
BBB_2013J,9,10905
EEE_2014B,57,3703
GGG_2014J,228,6419
BBB_2013J,219,4278
GGG_2013J,0,2322
BBB_2013J,204,4751
DDD_2014B,98,1565
FFF_2014B,223,19484
GGG_2014B,86,2140
BBB_2014B,92,2500
CCC_2014J,21,10207
BBB_2014B,76,2995
FFF_2013J,132,11662
FFF_2013B,213,25025
AAA_2014J,123,1631
EEE_2014J,2,14193
BBB_2014B,72,3145
DDD_2013B,31,8833
BBB_2014B,96,2409
BBB_2013J,235,3822
FFF_2013J,-7,7790
FFF_2014J,214,20321
DDD_2013B,223,2874
DDD_2014B,75,2253
EEE_2014B,100,2446
DDD_2013B,47,8334
DDD_2013J,46,8890
FFF_2013B,65,13271
FFF_2013B,-5,15440
EEE_2014B,101,2408
GGG_2013J,30,1442
EEE_2014J,105,2786
DDD_2013B,205,3452
FFF_2014B,199,12080
BBB_2014B,105,2026
DDD_2014J,-5,13529
FFF_2013B,127,19551
FFF_2013J,202,9537
GGG_2014B,108,1516
DDD_2014J,19,12775
GGG_2014B,114,1331
BBB_2013B,1,10469
DDD_2014B,97,1664
BBB_2013J,227,3969
FFF_2014J,221,20141
BBB_2013B,122,6733
GGG_2013J,212,4024
FFF_2013J,169,18768
CCC_2014J,146,6376
DDD_2014B,79,2234
EEE_2013J,235,4002
EEE_2014J,94,3158
CCC_2014B,24,9663
CCC_2014J,100,7792
CCC_2014J,187,5096
EEE_2014J,207,7904
DDD_2014B,61,2759
DDD_2013J,160,5407
EEE_2014B,102,2452
CCC_2014J,241,19799
EEE_2014B,119,1927
FFF_2014J,229,19923
EEE_2013J,191,5410
FFF_2013B,155,10516
AAA_2014J,126,1493
DDD_2013B,134,5727
CCC_2014B,123,6566
EEE_2013J,131,7257
DDD_2013J,198,4232
EEE_2013J,130,7286
FFF_2013B,194,17288
DDD_2014B,-2,5058
CCC_2014J,128,6513
EEE_2013J,140,7028
EEE_2014J,103,2959
FFF_2014J,191,12660
CCC_2014J,40,9235
DDD_2014B,60,3151
DDD_2013B,170,4957
FFF_2013B,83,12550
CCC_2014J,189,4607
DDD_2013B,29,9322
BBB_2013J,92,8116
DDD_2013B,224,3237
CCC_2014J,103,7257
DDD_2014B,81,2447
FFF_2014J,133,22705
DDD_2014B,102,1797
DDD_2014B,104,1758
FFF_2013J,163,18801
GGG_2014B,99,1387
BBB_2014B,35,4182
FFF_2013B,6,14970
FFF_2014J,151,22123
AAA_2014J,107,2280
CCC_2014J,171,5134
GGG_2014B,70,2294
GGG_2013J,207,3769
DDD_2013B,15,9722
EEE_2013J,10,11067
EEE_2014B,103,2465
FFF_2013B,58,13346
DDD_2013B,81,7766
AAA_2013J,241,3254
CCC_2014J,133,6423
GGG_2013J,8,1757
BBB_2014B,90,2371
DDD_2014B,-1,5085
FFF_2014B,148,13554
DDD_2014B,43,3724
DDD_2014J,49,4042
FFF_2013B,146,10664
GGG_2013J,23,1302
EEE_2014B,3,5612
GGG_2014B,102,1332
GGG_2014J,115,1434
DDD_2014B,39,3871
BBB_2014B,120,1457
EEE_2014B,60,3834
FFF_2013B,-7,7207
DDD_2014B,105,1812
FFF_2014B,41,8721
BBB_2014J,235,14788
GGG_2014B,72,2275
FFF_2013J,141,19530
FFF_2013J,174,10315
AAA_2014J,100,2447
AAA_2014J,110,2143
GGG_2013J,25,1267
FFF_2014J,231,19733
GGG_2014B,87,1822
EEE_2014B,8,5492
CCC_2014J,186,4726
FFF_2013J,135,19734
FFF_2013B,47,30148
FFF_2014J,207,20451
EEE_2014B,23,5017
BBB_2014B,102,2048
DDD_2014B,-17,5564
FFF_2014J,158,21975
FFF_2013J,111,12276
CCC_2014J,163,5435
FFF_2014J,32,25885
FFF_2013B,14,22968
CCC_2014J,101,7359
EEE_2014J,148,9833
DDD_2013B,23,17734
BBB_2013B,43,8971
AAA_2014J,129,1706
CCC_2014B,19,9509
DDD_2013B,5,9930
FFF_2014J,184,12756
DDD_2014J,68,3257
EEE_2014B,45,4382
DDD_2014J,-9,5649
FFF_2013J,182,9832
BBB_2014B,65,3081
DDD_2014B,103,1692
GGG_2014B,81,2046
CCC_2014J,117,6953
DDD_2014B,36,3759
FFF_2014B,103,6579
BBB_2014J,-1,5647
DDD_2014B,106,1594
BBB_2013J,-7,2868
BBB_2014B,103,1925
CCC_2014J,165,5461
CCC_2014B,150,5412
EEE_2014J,36,5198
CCC_2014J,50,9028
EEE_2014J,93,3428
CCC_2014J,46,9141
BBB_2014B,133,1003
GGG_2013J,31,1147
BBB_2014J,65,3627
DDD_2013J,29,9671
BBB_2014B,127,1202
FFF_2013B,219,41007
BBB_2014J,201,7599
DDD_2014J,83,2788
EEE_2014J,31,13530
BBB_2013J,93,7969
AAA_2014J,140,1383
DDD_2013J,151,5881
AAA_2013J,28,1882
BBB_2014B,15,4676
DDD_2014B,93,1967
BBB_2014B,126,1237
GGG_2013J,197,4210
DDD_2014B,-3,5026
EEE_2013J,14,11131
GGG_2014B,95,1657
BBB_2014B,59,3199
DDD_2013B,220,3326
EEE_2014B,154,1074
DDD_2013J,161,5666
CCC_2014J,195,4617
AAA_2014J,108,2299
BBB_2014B,28,4161
GGG_2014B,107,1298
BBB_2014B,67,2962
DDD_2013B,219,3368
FFF_2013J,161,10562
FFF_2014B,142,13624
GGG_2013J,3,2064
CCC_2014J,164,5553
BBB_2014B,119,1365
CCC_2014B,179,4576
DDD_2014B,69,2755
DDD_2014J,-24,6139
CCC_2014B,163,5061
GGG_2014B,71,2454
DDD_2014B,94,2005
CCC_2014J,51,9046
EEE_2013J,231,4414
FFF_2014J,171,13263
EEE_2013J,128,7604
FFF_2014B,220,19429
DDD_2013B,227,3432
CCC_2014B,33,8689
AAA_2014J,109,2457
CCC_2014J,131,6164
DDD_2014B,-16,5754
CCC_2014J,183,4553
BBB_2013B,185,5475
FFF_2013J,74,13054
FFF_2014B,212,11276
DDD_2013B,213,3885
CCC_2014B,135,21905
FFF_2013J,82,4635
BBB_2014B,6,5824
DDD_2014B,68,3154
CCC_2014B,58,7906
EEE_2014J,-4,5487
DDD_2013J,217,4258
CCC_2014J,124,6359
CCC_2014B,189,3841
AAA_2014J,147,1305
CCC_2014J,108,15035
CCC_2014J,159,5262
CCC_2014B,170,4406
DDD_2013J,133,6820
FFF_2013J,102,20412
FFF_2014J,16,42459
EEE_2014J,98,2373
DDD_2013J,19,10345
BBB_2013J,2,19872
EEE_2014J,206,7218
DDD_2014B,70,3068
GGG_2014J,124,1887
BBB_2013J,131,7694
AAA_2014J,130,1823
EEE_2013J,127,6681
DDD_2014J,85,3098
FFF_2014J,67,16299
GGG_2013J,4,2636
EEE_2013J,158,22102
BBB_2014B,66,3997
CCC_2014J,147,5728
EEE_2013J,-11,11011
GGG_2013J,2,2705
DDD_2013B,120,6810
FFF_2014J,13,26192
BBB_2013B,220,4312
EEE_2014J,-3,5544
FFF_2014J,98,15357
EEE_2014J,166,16680
FFF_2013B,85,20463
BBB_2014J,60,4572
CCC_2014B,117,6135
CCC_2014B,96,6785
CCC_2014B,148,5173
FFF_2014J,153,13670
BBB_2014B,34,4882
AAA_2014J,122,1973
DDD_2013B,198,4413
EEE_2014B,94,2018
FFF_2014J,202,12144
CCC_2014J,207,12038
BBB_2013J,234,4407
AAA_2014J,53,4122
BBB_2013J,51,10079
CCC_2014J,178,4748
DDD_2013J,45,9652
FFF_2013B,55,13215
FFF_2014J,120,14681
AAA_2014J,112,2332
CCC_2014J,210,11939
DDD_2014B,58,3492
FFF_2014J,230,19500
BBB_2014J,108,11300
EEE_2014J,18,21311
AAA_2014J,134,1653
EEE_2014B,148,8571
DDD_2013J,204,4697
AAA_2013J,-1,2836
BBB_2013B,157,6319
AAA_2013J,240,3557
CCC_2014B,59,7899
DDD_2014J,69,3665
DDD_2014B,95,2360
DDD_2014J,64,3825
FFF_2014B,6,17753
GGG_2013J,57,1057
DDD_2013J,124,7167
BBB_2013B,50,9638
BBB_2014B,95,3031
BBB_2014B,107,2659
FFF_2013J,-15,7730
FFF_2014J,195,12159
FFF_2013B,92,11870
BBB_2014B,112,2384
FFF_2013J,71,13024
EEE_2013J,114,7198
DDD_2014B,67,3040
DDD_2013J,147,6283
FFF_2013J,212,25031
GGG_2013J,210,4525
BBB_2014B,13,5461
CCC_2014J,99,7277
FFF_2013J,196,9171
FFF_2014J,-18,26946
FFF_2014J,64,16236
DDD_2014B,24,12591
DDD_2014B,101,2012
GGG_2014B,100,2224
BBB_2013J,-6,3594
DDD_2014B,54,3459
DDD_2014B,89,2372
EEE_2014J,55,3792
FFF_2014J,92,31735
CCC_2014B,151,5150
DDD_2014B,88,2409
DDD_2014J,98,2603
BBB_2014B,118,2219
FFF_2013B,162,17900
DDD_2013B,8,10102
FFF_2013B,132,10637
DDD_2013J,86,8189
DDD_2013B,127,6370
EEE_2014B,26,4237
GGG_2014J,141,1475
AAA_2014J,144,1533
EEE_2014J,72,3316
FFF_2014B,149,13103
BBB_2013J,4,11490
DDD_2014B,80,2634
DDD_2014B,96,2136
AAA_2014J,121,2233
BBB_2013J,241,12353
FFF_2014J,215,19761
FFF_2014J,243,2520
BBB_2014J,232,7413
BBB_2014B,33,4773
BBB_2014B,121,2044
EEE_2013J,68,8688
FFF_2013J,157,18613
BBB_2014B,134,1650
DDD_2013J,6,10712
CCC_2014J,227,11565
AAA_2014J,113,2381
EEE_2014B,44,3695
DDD_2013B,140,6082
EEE_2014B,46,3629
GGG_2014B,115,1827
DDD_2013J,141,6549
BBB_2014B,100,2725
CCC_2014J,47,8924
BBB_2014B,94,2914
EEE_2014J,30,12871
BBB_2014J,59,4504
CCC_2014B,60,8018
GGG_2013J,225,4156
DDD_2014J,55,3951
AAA_2014J,124,2068
GGG_2013J,211,4595
FFF_2013B,32,22037
BBB_2014B,77,3456
BBB_2013J,15,11091
EEE_2014B,104,1866
DDD_2013B,117,6763
AAA_2013J,56,1208
EEE_2014B,105,1828
BBB_2014B,52,4117
BBB_2014B,75,3403
GGG_2014J,139,1120
EEE_2014J,95,2694
FFF_2014B,14,17134
EEE_2014B,54,3457
AAA_2013J,63,1168
FFF_2014B,200,11362
EEE_2014B,13,4729
EEE_2014B,22,4450
DDD_2014B,34,4471
FFF_2013B,103,11420
FFF_2013J,189,9257
CCC_2014B,23,8726
CCC_2014B,199,11472
CCC_2014J,170,4683
BBB_2013J,162,6440
BBB_2014B,18,5196
CCC_2014B,121,5699
GGG_2013J,46,1050
AAA_2014J,131,2024
EEE_2014B,53,3474
BBB_2013B,124,7123
CCC_2014J,-3,10025
FFF_2014B,33,16584
FFF_2013B,201,16586
EEE_2014J,41,4400
EEE_2014J,141,9493
CCC_2014B,45,8035
FFF_2014B,1,25756
AAA_2014J,151,1449
AAA_2014J,137,1884
DDD_2014J,40,12928
CCC_2014J,112,6445
AAA_2014J,132,2010
DDD_2013J,211,4669
DDD_2014B,66,3446
FFF_2013J,5,31376
FFF_2013J,37,30383
FFF_2013J,125,11271
CCC_2014J,118,6264
CCC_2014B,127,5467
CCC_2014J,-2,9973
CCC_2014J,140,13763
FFF_2013J,80,4468
DDD_2014J,50,4443
DDD_2014B,59,3658
FFF_2014B,75,7093
EEE_2014J,65,11888
FFF_2014J,155,21536
AAA_2014J,127,2096
BBB_2014B,124,1828
AAA_2014J,154,1234
BBB_2014B,132,1592
DDD_2014J,233,7060
EEE_2013J,15,18639
EEE_2014B,63,3235
FFF_2014B,24,25096
BBB_2014B,88,2961
EEE_2013J,8,10655
FFF_2013J,190,9283
FFF_2013B,117,11039
BBB_2014B,29,4788
CCC_2014J,132,5919
FFF_2013J,164,18276
GGG_2013J,24,1799
DDD_2013J,15,10793
FFF_2014J,33,25348
CCC_2014B,234,2233
CCC_2014B,164,4400
DDD_2014B,100,2432
DDD_2014J,67,3959
DDD_2013J,157,6389
AAA_2014J,146,1543
GGG_2013J,45,1163
FFF_2013J,231,24434
FFF_2013B,64,12722
FFF_2013B,-17,15232
BBB_2014B,58,3913
DDD_2013J,140,6939
FFF_2013B,18,46913
CCC_2014B,224,10718
FFF_2013J,27,22559
GGG_2014J,133,1428
BBB_2013B,53,9291
FFF_2013B,108,11348
CCC_2014J,166,4946
FFF_2014B,29,16548
FFF_2014J,124,14107
AAA_2014J,148,1626
DDD_2013J,8,10850
FFF_2014J,110,14537
BBB_2014B,51,4029
BBB_2014B,87,2913
EEE_2014B,106,1979
FFF_2014J,47,24699
AAA_2013J,-8,3499
BBB_2014B,53,3962
CCC_2014J,36,8973
DDD_2013B,141,6241
FFF_2014J,123,14151
AAA_2014J,15,5737
GGG_2013J,44,1235
BBB_2013B,31,9881
BBB_2013J,54,9669
AAA_2014J,145,1754
CCC_2014B,95,6609
CCC_2014J,104,6840
DDD_2013J,132,6981
BBB_2014B,139,1323
CCC_2014B,230,2419
FFF_2014B,225,35088
FFF_2013B,99,11427
FFF_2014J,14,25752
FFF_2013B,175,9063
BBB_2014B,111,2211
GGG_2014J,121,1849
FFF_2013J,10,31092
CCC_2014J,172,4718
AAA_2013J,-2,3326
BBB_2013B,86,8208
BBB_2013B,23,10156
FFF_2013B,221,56837
BBB_2014J,48,4553
CCC_2014J,188,4329
DDD_2013J,159,6236
FFF_2014J,26,25404
CCC_2014J,95,7214
AAA_2014J,128,2188
DDD_2013B,49,9146
FFF_2013B,2,30852
AAA_2014J,150,1510
FFF_2013J,99,20154
CCC_2014B,188,3830
CCC_2014B,122,5874
GGG_2013J,52,1039
BBB_2014B,106,2257
CCC_2014J,18,50543
DDD_2013J,210,4675
DDD_2014J,239,14892
DDD_2013B,206,4241
BBB_2014J,142,9860
CCC_2014J,185,4393
FFF_2014B,76,6986
BBB_2014J,107,10952
FFF_2013J,-4,15182
CCC_2014J,127,6185
GGG_2014J,132,1569
AAA_2014J,19,5579
EEE_2014B,59,3521
FFF_2013J,187,9288
GGG_2013J,9,2410
GGG_2013J,206,4502
AAA_2013J,55,1492
BBB_2014B,83,3023
BBB_2014B,27,4758
BBB_2013B,10,10494
BBB_2014J,67,4017
DDD_2013J,158,6246
AAA_2014J,155,1376
EEE_2014B,207,2054
BBB_2013B,121,5916
FFF_2013B,48,14898
BBB_2013J,97,7159
DDD_2013B,174,1483
DDD_2013B,-9,7153
FFF_2014J,87,17163
FFF_2014B,98,8124
DDD_2013B,176,1445
DDD_2013B,40,5665
FFF_2013J,248,1026
EEE_2013J,144,9707
DDD_2014B,199,3711
FFF_2013J,197,10796
FFF_2014J,9,35971
GGG_2014B,126,1806
FFF_2013J,243,1173
CCC_2014B,20,6521
DDD_2013B,154,2120
DDD_2013B,74,4556
EEE_2014J,46,7583
BBB_2013B,13,9296
AAA_2014J,153,1638
AAA_2014J,156,1543
EEE_2013J,98,2990
BBB_2014B,85,1855
DDD_2013J,43,14208
EEE_2014J,0,8998
EEE_2014J,47,7540
FFF_2013B,205,18246
EEE_2014J,114,5456
DDD_2013B,181,1256
EEE_2013J,55,4311
FFF_2013B,152,19913
CCC_2014B,154,2341
FFF_2014B,85,16773
AAA_2014J,139,2058
DDD_2014J,231,3179
FFF_2014B,160,6253
BBB_2013B,206,3331
BBB_2014J,143,8764
AAA_2013J,-7,3610
AAA_2014J,135,2096
FFF_2013J,241,1291
GGG_2014B,133,1633
BBB_2013J,177,4626
GGG_2013J,60,1427
BBB_2014J,20,4280
AAA_2014J,158,1394
CCC_2014B,13,15006
CCC_2014B,47,5763
EEE_2014B,212,1949
FFF_2013B,120,12746
FFF_2014B,74,8956
CCC_2014B,21,6545
BBB_2014J,191,7185
BBB_2014J,184,7398
FFF_2013B,226,1261
FFF_2014J,172,14608
BBB_2014B,50,2855
DDD_2014J,107,7125
EEE_2014J,192,3058
EEE_2014B,213,1963
BBB_2013B,149,5009
DDD_2013B,102,3759
EEE_2014J,190,3179
EEE_2013J,104,2863
GGG_2014J,144,1838
BBB_2013J,229,3044
CCC_2014B,161,2197
BBB_2013J,221,3301
FFF_2013J,239,1405
GGG_2014J,130,2274
CCC_2014B,44,5803
DDD_2013J,83,4868
CCC_2014B,104,3940
BBB_2013B,79,7208
BBB_2013J,220,3340
BBB_2013J,200,3963
DDD_2013B,183,1249
CCC_2014J,97,4664
DDD_2013J,-6,7618
FFF_2013B,89,21924
BBB_2014J,3,13042
DDD_2013J,234,8198
DDD_2014B,200,3534
FFF_2013J,188,10938
BBB_2014B,194,6502
DDD_2014B,222,2850
FFF_2013B,88,29914
FFF_2013J,181,11150
FFF_2013J,242,1066
CCC_2014B,226,16654
EEE_2013J,36,5003
CCC_2014B,39,6079
DDD_2014J,208,3780
DDD_2013B,87,4054
DDD_2013J,-7,7472
AAA_2014J,149,1838
FFF_2014B,78,8645
CCC_2014B,40,6024
DDD_2014B,212,3176
BBB_2013J,214,3419
FFF_2014J,45,26530
FFF_2014B,109,7680
BBB_2014J,96,10055
AAA_2013J,26,2680
DDD_2014B,116,6144
AAA_2013J,62,1569
CCC_2014B,119,3581
DDD_2014J,-19,2647
EEE_2014B,214,1936
EEE_2013J,73,3837
DDD_2013J,35,6144
DDD_2013J,2,15356
BBB_2014J,192,7099
DDD_2014J,25,9429
GGG_2014J,129,2354
DDD_2013B,42,5426
DDD_2014B,156,4869
BBB_2014B,49,2830
FFF_2014B,20,18645
BBB_2013B,39,8367
BBB_2014B,64,2378
DDD_2013B,161,1725
BBB_2014J,80,2383
CCC_2014J,-5,7910
GGG_2014J,167,1188
BBB_2013B,229,2488
FFF_2014B,117,7466
AAA_2013J,21,2864
EEE_2013J,72,3905
EEE_2013J,92,3285
FFF_2014J,29,27060
DDD_2013B,18,14365
GGG_2014B,120,2153
FFF_2014J,77,9200
FFF_2014J,234,28906
EEE_2013J,142,9979
GGG_2014J,131,2326
EEE_2014J,193,3186
DDD_2013B,36,5703
AAA_2014J,161,1419
DDD_2014B,220,2980
EEE_2013J,67,12303
BBB_2013B,59,7651
AAA_2013J,242,4130
BBB_2013J,38,8809
AAA_2013J,69,1305
FFF_2013B,-14,8554
AAA_2013J,57,1648
DDD_2013B,-6,7022
EEE_2014B,206,2260
BBB_2013J,212,3422
FFF_2014B,-1,11155
FFF_2013J,-6,8835
AAA_2014J,142,1998
BBB_2014J,62,2864
CCC_2014B,17,39567
DDD_2013B,96,3850
DDD_2013J,41,6059
CCC_2014J,138,11745
FFF_2013J,64,14851
AAA_2013J,35,2343
BBB_2013B,199,3326
DDD_2013B,180,1251
CCC_2014B,12,15136
FFF_2014J,143,23601
FFF_2013J,3,41343
AAA_2014J,167,1269
BBB_2014J,21,4147
BBB_2013J,216,3319
DDD_2013J,103,4093
EEE_2013J,105,2956
BBB_2014B,69,2156
DDD_2013J,189,1447
AAA_2014J,114,2889
AAA_2013J,42,2150
FFF_2014B,181,5544
AAA_2013J,-10,11952
BBB_2013J,215,3357
GGG_2014J,159,1508
FFF_2014B,114,7618
AAA_2013J,77,1066
DDD_2014J,-18,2647
DDD_2013B,82,4257
AAA_2013J,27,2785
GGG_2014J,154,1163
BBB_2014J,193,6902
BBB_2013J,11,9569
AAA_2014J,174,1212
BBB_2014J,196,6823
EEE_2013J,2,14378
BBB_2013B,178,3894
DDD_2013J,175,2216
BBB_2013J,228,2851
FFF_2013B,166,19167
DDD_2013J,112,4167
BBB_2014B,62,2288
FFF_2013B,1,32504
DDD_2014B,158,5236
EEE_2014J,191,3293
FFF_2013J,186,10888
BBB_2013J,199,3762
AAA_2013J,70,1441
BBB_2014J,228,5833
GGG_2014J,122,2177
DDD_2014B,22,9453
GGG_2014J,146,1436
EEE_2014B,192,2750
FFF_2013B,60,14280
GGG_2014B,117,1835
BBB_2013J,201,3713
DDD_2014J,20,9961
FFF_2013B,-4,16281
DDD_2013J,188,1775
EEE_2014J,59,7421
AAA_2014J,162,1594
AAA_2014J,160,1654
DDD_2014J,223,3696
GGG_2013J,61,1121
FFF_2014J,117,16030
CCC_2014B,118,3199
FFF_2013J,68,14568
FFF_2014J,209,13172
AAA_2013J,85,1015
DDD_2013B,189,1260
AAA_2014J,169,1297
DDD_2013B,188,1376
BBB_2013J,222,2969
CCC_2014J,142,27645
FFF_2013B,67,14117
BBB_2014J,78,2224
FFF_2013J,150,20236
EEE_2014J,202,3023
AAA_2014J,152,1835
BBB_2013J,99,6798
CCC_2014J,219,8858
DDD_2013B,-3,7317
DDD_2014J,213,4102
FFF_2013B,75,13886
FFF_2013J,55,15010
CCC_2014B,30,14215
EEE_2014J,197,3167
GGG_2013J,59,1216
BBB_2013B,192,3416
FFF_2013J,226,26088
DDD_2013J,183,2042
AAA_2014J,117,2906
BBB_2014J,115,9280
BBB_2013B,198,3228
BBB_2013J,218,3113
FFF_2014B,88,8258
BBB_2013J,202,3618
AAA_2014J,157,1705
FFF_2013B,224,1089
FFF_2014B,71,8808
BBB_2013B,207,2967
DDD_2013B,179,1615
EEE_2014B,215,2150
FFF_2013B,11,24072
BBB_2013B,211,2846
BBB_2014J,92,10015
BBB_2013J,203,3597
CCC_2014J,13,23414
EEE_2013J,94,3425
FFF_2013B,-2,16306
BBB_2013B,217,2661
AAA_2013J,76,1222
GGG_2014J,137,1806
BBB_2013J,167,4728
EEE_2013J,135,10334
FFF_2014B,192,13262
CCC_2014J,29,14710
AAA_2013J,33,2562
BBB_2013B,150,4749
AAA_2014J,175,1138
AAA_2013J,61,1861
GGG_2014J,123,2252
AAA_2014J,143,2299
CCC_2014J,91,4715
AAA_2014J,183,1060
DDD_2014B,221,3141
CCC_2014J,107,12399
AAA_2013J,31,2799
DDD_2013B,160,2045
BBB_2013J,156,4959
BBB_2013J,13,9391
CCC_2014B,5,15061
AAA_2013J,68,1628
FFF_2013B,102,12853
AAA_2014J,180,1138
BBB_2013B,209,2822
BBB_2013B,25,8528
DDD_2014J,62,8539
GGG_2013J,58,1322
DDD_2014J,37,9318
CCC_2014J,-16,8001
FFF_2013J,15,40649
GGG_2014B,125,1721
EEE_2014B,191,2963
FFF_2013J,-13,8745
DDD_2013J,113,3971
BBB_2013J,178,4302
DDD_2013J,42,6179
BBB_2013J,157,4955
CCC_2014B,68,4888
FFF_2014J,156,22861
AAA_2013J,79,1319
BBB_2013J,159,4905
DDD_2013J,182,1850
FFF_2013J,220,17923
GGG_2014J,127,2185
DDD_2013B,94,4072
AAA_2013J,83,1204
DDD_2013J,230,8556
FFF_2014B,97,7843
AAA_2014J,141,2296
FFF_2013B,29,23357
AAA_2013J,67,1618
BBB_2014J,206,6319
DDD_2014J,191,4629
BBB_2014B,-5,4161
BBB_2013B,20,8601
EEE_2013J,49,4915
EEE_2013J,95,3490
DDD_2013J,9,15510
DDD_2014J,207,4157
DDD_2013J,109,4215
CCC_2014J,7,15560
DDD_2013B,75,4769
DDD_2013B,101,3953
BBB_2014J,226,5718
GGG_2014B,118,1990
EEE_2014B,222,2009
EEE_2014J,209,2916
DDD_2014J,-2,10587
BBB_2013B,188,3421
BBB_2013J,230,2622
EEE_2013J,153,9925
BBB_2013B,179,3708
FFF_2013B,173,10731
EEE_2013J,62,4549
GGG_2014J,126,2267
BBB_2014J,100,9645
GGG_2014J,145,1682
GGG_2014J,138,1904
CCC_2014B,201,9010
DDD_2014B,223,3117
BBB_2013B,212,2702
BBB_2014B,151,7571
